time,Uretim_W,Direkt_Isinim,Yayili_Isinim,Yansiyan_Isinim,Gunes_Yuksekligi,Sicaklik_C,Ruzgar_Hizi,Global_Isinim
2020-11-27 12:10:00,3401.28,553.84,145.09,6.85,22.77,13.45,0.83,705.7800000000001
2020-11-27 13:10:00,2360.46,360.16,119.21,4.25,15.23,13.3,0.76,483.62
2020-11-27 14:10:00,906.24,139.9,58.21,1.3,6.04,12.39,0.69,199.41000000000003
2020-11-27 15:10:00,0.0,0.0,0.0,0.0,0.0,11.57,0.34,0.0
2020-11-27 16:10:00,0.0,0.0,0.0,0.0,0.0,10.6,0.28,0.0
2020-11-27 17:10:00,0.0,0.0,0.0,0.0,0.0,9.69,0.69,0.0
2020-11-27 18:10:00,0.0,0.0,0.0,0.0,0.0,8.76,0.97,0.0
2020-11-27 19:10:00,0.0,0.0,0.0,0.0,0.0,7.62,1.1,0.0
2020-11-27 20:10:00,0.0,0.0,0.0,0.0,0.0,6.74,1.17,0.0
2020-11-27 21:10:00,0.0,0.0,0.0,0.0,0.0,6.05,1.24,0.0
2020-11-27 22:10:00,0.0,0.0,0.0,0.0,0.0,5.76,1.24,0.0
2020-11-27 23:10:00,0.0,0.0,0.0,0.0,0.0,5.55,1.24,0.0
2020-11-28 00:10:00,0.0,0.0,0.0,0.0,0.0,5.3,1.24,0.0
2020-11-28 01:10:00,0.0,0.0,0.0,0.0,0.0,4.82,1.24,0.0
2020-11-28 02:10:00,0.0,0.0,0.0,0.0,0.0,4.41,1.24,0.0
2020-11-28 03:10:00,0.0,0.0,0.0,0.0,0.0,3.47,1.38,0.0
2020-11-28 04:10:00,0.0,0.0,0.0,0.0,0.0,2.62,1.45,0.0
2020-11-28 05:10:00,0.0,0.0,0.0,0.0,0.0,1.94,1.52,0.0
2020-11-28 06:10:00,1728.96,250.82,86.23,2.55,9.93,1.87,1.45,339.6
2020-11-28 07:10:00,3004.14,454.63,129.9,5.41,18.48,4.16,0.9,589.9399999999999
2020-11-28 08:10:00,3766.44,612.42,154.72,7.69,25.12,8.91,0.55,774.83
2020-11-28 09:10:00,4230.12,730.09,158.99,9.17,29.19,11.37,0.48,898.25
2020-11-28 10:10:00,4188.54,718.32,173.64,9.33,30.15,12.53,0.21,901.2900000000001
2020-11-28 11:10:00,4002.84,689.85,157.43,8.66,27.86,13.18,0.28,855.9399999999999
2020-11-28 12:10:00,3411.42,564.29,143.52,6.89,22.64,13.43,0.34,714.6999999999999
2020-11-28 13:10:00,2327.22,353.27,121.83,4.21,15.14,13.23,0.28,479.30999999999995
2020-11-28 14:10:00,834.42,126.47,57.65,1.25,5.97,12.49,0.14,185.37
2020-11-28 15:10:00,0.0,0.0,0.0,0.0,0.0,11.39,0.48,0.0
2020-11-28 16:10:00,0.0,0.0,0.0,0.0,0.0,9.06,1.03,0.0
2020-11-28 17:10:00,0.0,0.0,0.0,0.0,0.0,6.87,1.24,0.0
2020-11-28 18:10:00,0.0,0.0,0.0,0.0,0.0,5.57,1.38,0.0
2020-11-28 19:10:00,0.0,0.0,0.0,0.0,0.0,4.35,1.59,0.0
2020-11-28 20:10:00,0.0,0.0,0.0,0.0,0.0,3.62,1.59,0.0
2020-11-28 21:10:00,0.0,0.0,0.0,0.0,0.0,3.24,1.59,0.0
2020-11-28 22:10:00,0.0,0.0,0.0,0.0,0.0,2.92,1.59,0.0
2020-11-28 23:10:00,0.0,0.0,0.0,0.0,0.0,2.55,1.59,0.0
2020-11-29 00:10:00,0.0,0.0,0.0,0.0,0.0,2.42,1.52,0.0
2020-11-29 01:10:00,0.0,0.0,0.0,0.0,0.0,1.83,1.59,0.0
2020-11-29 02:10:00,0.0,0.0,0.0,0.0,0.0,1.56,1.59,0.0
2020-11-29 03:10:00,0.0,0.0,0.0,0.0,0.0,1.25,1.59,0.0
2020-11-29 04:10:00,0.0,0.0,0.0,0.0,0.0,1.04,1.59,0.0
2020-11-29 05:10:00,0.0,0.0,0.0,0.0,0.0,0.81,1.52,0.0
2020-11-29 06:10:00,1439.1,194.43,87.35,2.28,9.74,1.29,1.45,284.05999999999995
2020-11-29 07:10:00,2648.76,368.42,145.19,4.96,18.29,4.68,0.97,518.57
2020-11-29 08:10:00,3638.34,575.31,157.79,7.38,24.93,8.92,0.9,740.4799999999999
2020-11-29 09:10:00,3612.3,519.19,220.33,8.1,29.0,11.92,0.9,747.6200000000001
2020-11-29 10:10:00,4266.66,744.61,153.94,9.3,29.98,13.1,0.83,907.8499999999999
2020-11-29 11:10:00,3967.08,670.32,156.28,8.45,27.71,13.87,1.03,835.0500000000001
2020-11-29 12:10:00,1828.92,169.85,199.58,4.83,22.53,14.09,1.03,374.26
2020-11-29 13:10:00,554.7,23.08,100.86,2.1,15.05,13.77,0.69,126.03999999999999
2020-11-29 14:10:00,488.4,65.98,48.49,0.99,5.9,12.82,0.21,115.46
2020-11-29 15:10:00,0.0,0.0,0.0,0.0,0.0,11.69,0.48,0.0
2020-11-29 16:10:00,0.0,0.0,0.0,0.0,0.0,9.65,0.9,0.0
2020-11-29 17:10:00,0.0,0.0,0.0,0.0,0.0,7.88,1.17,0.0
2020-11-29 18:10:00,0.0,0.0,0.0,0.0,0.0,7.07,1.24,0.0
2020-11-29 19:10:00,0.0,0.0,0.0,0.0,0.0,6.42,1.45,0.0
2020-11-29 20:10:00,0.0,0.0,0.0,0.0,0.0,5.82,1.45,0.0
2020-11-29 21:10:00,0.0,0.0,0.0,0.0,0.0,5.29,1.45,0.0
2020-11-29 22:10:00,0.0,0.0,0.0,0.0,0.0,5.01,1.45,0.0
2020-11-29 23:10:00,0.0,0.0,0.0,0.0,0.0,4.98,1.38,0.0
2020-11-30 00:10:00,0.0,0.0,0.0,0.0,0.0,5.23,1.31,0.0
2020-11-30 01:10:00,0.0,0.0,0.0,0.0,0.0,5.43,1.24,0.0
2020-11-30 02:10:00,0.0,0.0,0.0,0.0,0.0,5.66,1.17,0.0
2020-11-30 03:10:00,0.0,0.0,0.0,0.0,0.0,5.47,1.24,0.0
2020-11-30 04:10:00,0.0,0.0,0.0,0.0,0.0,4.87,1.31,0.0
2020-11-30 05:10:00,0.0,0.0,0.0,0.0,0.0,4.26,1.38,0.0
2020-11-30 06:10:00,1313.7,176.95,85.02,2.15,9.56,4.19,1.38,264.11999999999995
2020-11-30 07:10:00,2265.72,289.5,151.93,4.5,18.1,6.15,0.9,445.93
2020-11-30 08:10:00,3597.9,581.94,147.16,7.27,24.74,9.3,0.62,736.37
2020-11-30 09:10:00,3315.0,446.01,229.24,7.61,28.82,11.09,0.48,682.86
2020-11-30 10:10:00,3512.58,501.87,225.34,8.08,29.82,12.25,0.28,735.2900000000001
2020-11-30 11:10:00,540.9,0.0,120.9,2.41,27.58,12.46,0.21,123.31
2020-11-30 12:10:00,280.32,0.0,69.99,1.39,22.42,12.5,0.28,71.38
2020-11-30 13:10:00,213.42,0.0,56.36,1.12,14.96,12.05,0.41,57.48
2020-11-30 14:10:00,151.56,11.78,32.19,0.65,5.84,11.19,0.55,44.62
2020-11-30 15:10:00,0.0,0.0,0.0,0.0,0.0,10.51,0.34,0.0
2020-11-30 16:10:00,0.0,0.0,0.0,0.0,0.0,9.86,0.21,0.0
2020-11-30 17:10:00,0.0,0.0,0.0,0.0,0.0,9.41,0.34,0.0
2020-11-30 18:10:00,0.0,0.0,0.0,0.0,0.0,9.02,0.62,0.0
2020-11-30 19:10:00,0.0,0.0,0.0,0.0,0.0,9.71,0.28,0.0
2020-11-30 20:10:00,0.0,0.0,0.0,0.0,0.0,9.12,0.34,0.0
2020-11-30 21:10:00,0.0,0.0,0.0,0.0,0.0,8.04,0.9,0.0
2020-11-30 22:10:00,0.0,0.0,0.0,0.0,0.0,5.97,1.1,0.0
2020-11-30 23:10:00,0.0,0.0,0.0,0.0,0.0,4.75,1.24,0.0
2020-12-01 00:10:00,0.0,0.0,0.0,0.0,0.0,3.89,1.24,0.0
2020-12-01 01:10:00,0.0,0.0,0.0,0.0,0.0,3.77,1.17,0.0
2020-12-01 02:10:00,0.0,0.0,0.0,0.0,0.0,3.55,1.03,0.0
2020-12-01 03:10:00,0.0,0.0,0.0,0.0,0.0,3.3,1.03,0.0
2020-12-01 04:10:00,0.0,0.0,0.0,0.0,0.0,3.32,1.1,0.0
2020-12-01 05:10:00,0.0,0.0,0.0,0.0,0.0,3.68,1.17,0.0
2020-12-01 06:10:00,1257.42,167.74,84.08,2.08,9.39,4.34,1.24,253.9
2020-12-01 07:10:00,2422.74,323.86,145.74,4.61,17.92,6.37,1.66,474.21000000000004
2020-12-01 08:10:00,3064.86,403.29,195.45,6.46,24.56,7.47,1.72,605.2
2020-12-01 09:10:00,3909.0,595.12,184.88,8.21,28.65,8.99,1.93,788.21
2020-12-01 10:10:00,2723.4,277.37,257.68,6.84,29.66,9.46,1.79,541.89
2020-12-01 11:10:00,1272.42,52.23,203.8,4.36,27.44,10.28,1.72,260.39000000000004
2020-12-01 12:10:00,960.42,37.84,160.09,3.38,22.32,10.62,1.66,201.31
2020-12-01 13:10:00,903.72,70.02,117.49,2.59,14.89,10.48,1.66,190.1
2020-12-01 14:10:00,477.9,63.55,47.04,0.96,5.79,9.68,1.45,111.55
2020-12-01 15:10:00,0.0,0.0,0.0,0.0,0.0,8.36,1.31,0.0
2020-12-01 16:10:00,0.0,0.0,0.0,0.0,0.0,6.88,1.24,0.0
2020-12-01 17:10:00,0.0,0.0,0.0,0.0,0.0,5.49,1.1,0.0
2020-12-01 18:10:00,0.0,0.0,0.0,0.0,0.0,4.34,1.03,0.0
2020-12-01 19:10:00,0.0,0.0,0.0,0.0,0.0,4.13,0.97,0.0
2020-12-01 20:10:00,0.0,0.0,0.0,0.0,0.0,3.51,0.97,0.0
2020-12-01 21:10:00,0.0,0.0,0.0,0.0,0.0,3.19,0.97,0.0
2020-12-01 22:10:00,0.0,0.0,0.0,0.0,0.0,2.85,0.97,0.0
2020-12-01 23:10:00,0.0,0.0,0.0,0.0,0.0,2.54,0.9,0.0
2020-12-02 00:10:00,0.0,0.0,0.0,0.0,0.0,2.31,0.97,0.0
2020-12-02 01:10:00,0.0,0.0,0.0,0.0,0.0,2.22,0.97,0.0
2020-12-02 02:10:00,0.0,0.0,0.0,0.0,0.0,2.08,0.97,0.0
2020-12-02 03:10:00,0.0,0.0,0.0,0.0,0.0,2.13,1.03,0.0
2020-12-02 04:10:00,0.0,0.0,0.0,0.0,0.0,1.92,1.03,0.0
2020-12-02 05:10:00,0.0,0.0,0.0,0.0,0.0,2.05,0.83,0.0
2020-12-02 06:10:00,975.72,116.42,81.51,1.84,9.21,2.63,0.69,199.77
2020-12-02 07:10:00,1367.76,117.37,152.17,3.51,17.75,5.4,0.62,273.04999999999995
2020-12-02 08:10:00,1959.12,170.58,213.1,5.14,24.38,7.55,0.9,388.82
2020-12-02 09:10:00,3231.9,408.71,237.39,7.4,28.48,9.19,0.9,653.4999999999999
2020-12-02 10:10:00,1212.84,36.62,209.61,4.39,29.51,10.35,0.76,250.62
2020-12-02 11:10:00,1104.24,33.69,192.71,4.03,27.32,11.14,0.76,230.43
2020-12-02 12:10:00,1409.64,99.96,184.59,4.16,22.22,11.53,0.76,288.71000000000004
2020-12-02 13:10:00,1594.08,190.02,131.52,3.35,14.82,11.52,0.76,324.89000000000004
2020-12-02 14:10:00,358.5,44.14,43.05,0.87,5.74,10.93,0.83,88.06
2020-12-02 15:10:00,0.0,0.0,0.0,0.0,0.0,9.5,0.83,0.0
2020-12-02 16:10:00,0.0,0.0,0.0,0.0,0.0,8.74,0.55,0.0
2020-12-02 17:10:00,0.0,0.0,0.0,0.0,0.0,8.05,0.28,0.0
2020-12-02 18:10:00,0.0,0.0,0.0,0.0,0.0,7.45,0.28,0.0
2020-12-02 19:10:00,0.0,0.0,0.0,0.0,0.0,6.31,0.34,0.0
2020-12-02 20:10:00,0.0,0.0,0.0,0.0,0.0,5.84,0.48,0.0
2020-12-02 21:10:00,0.0,0.0,0.0,0.0,0.0,5.43,0.55,0.0
2020-12-02 22:10:00,0.0,0.0,0.0,0.0,0.0,5.0,0.62,0.0
2020-12-02 23:10:00,0.0,0.0,0.0,0.0,0.0,4.57,0.76,0.0
2020-12-03 00:10:00,0.0,0.0,0.0,0.0,0.0,4.29,0.83,0.0
2020-12-03 01:10:00,0.0,0.0,0.0,0.0,0.0,4.11,0.9,0.0
2020-12-03 02:10:00,0.0,0.0,0.0,0.0,0.0,3.76,0.9,0.0
2020-12-03 03:10:00,0.0,0.0,0.0,0.0,0.0,3.49,0.97,0.0
2020-12-03 04:10:00,0.0,0.0,0.0,0.0,0.0,3.42,0.97,0.0
2020-12-03 05:10:00,0.0,0.0,0.0,0.0,0.0,3.2,1.03,0.0
2020-12-03 06:10:00,1226.88,163.5,81.8,1.99,9.04,3.18,1.03,247.29000000000002
2020-12-03 07:10:00,2494.68,343.48,142.93,4.65,17.57,5.27,0.62,491.06
2020-12-03 08:10:00,3366.06,508.17,170.43,6.87,24.21,9.18,0.55,685.47
2020-12-03 09:10:00,3940.2,653.3,167.02,8.43,28.32,11.05,0.34,828.7499999999999
2020-12-03 10:10:00,4065.96,701.73,159.83,8.86,29.37,12.32,0.14,870.4200000000001
2020-12-03 11:10:00,3736.68,604.71,172.55,7.98,27.2,13.02,0.55,785.24
2020-12-03 12:10:00,3193.98,503.67,149.85,6.37,22.13,13.45,0.76,659.89
2020-12-03 13:10:00,2126.94,311.15,120.71,3.85,14.75,13.36,0.62,435.71
2020-12-03 14:10:00,612.0,93.15,46.15,1.05,5.7,12.64,0.62,140.35000000000002
2020-12-03 15:10:00,0.0,0.0,0.0,0.0,0.0,11.51,0.41,0.0
2020-12-03 16:10:00,0.0,0.0,0.0,0.0,0.0,10.69,0.07,0.0
2020-12-03 17:10:00,0.0,0.0,0.0,0.0,0.0,9.93,0.41,0.0
2020-12-03 18:10:00,0.0,0.0,0.0,0.0,0.0,9.29,0.76,0.0
2020-12-03 19:10:00,0.0,0.0,0.0,0.0,0.0,8.54,0.9,0.0
2020-12-03 20:10:00,0.0,0.0,0.0,0.0,0.0,7.51,1.03,0.0
2020-12-03 21:10:00,0.0,0.0,0.0,0.0,0.0,6.88,1.1,0.0
2020-12-03 22:10:00,0.0,0.0,0.0,0.0,0.0,5.94,1.24,0.0
2020-12-03 23:10:00,0.0,0.0,0.0,0.0,0.0,5.58,1.24,0.0
2020-12-04 00:10:00,0.0,0.0,0.0,0.0,0.0,5.21,1.24,0.0
2020-12-04 01:10:00,0.0,0.0,0.0,0.0,0.0,4.0,1.38,0.0
2020-12-04 02:10:00,0.0,0.0,0.0,0.0,0.0,3.16,1.45,0.0
2020-12-04 03:10:00,0.0,0.0,0.0,0.0,0.0,2.77,1.45,0.0
2020-12-04 04:10:00,0.0,0.0,0.0,0.0,0.0,2.25,1.52,0.0
2020-12-04 05:10:00,0.0,0.0,0.0,0.0,0.0,2.07,1.59,0.0
2020-12-04 06:10:00,1474.98,214.94,75.84,2.1,8.88,2.45,1.52,292.88
2020-12-04 07:10:00,2708.34,407.31,122.4,4.79,17.41,6.61,1.1,534.5
2020-12-04 08:10:00,2661.66,324.59,204.0,5.95,24.05,10.62,1.17,534.54
2020-12-04 09:10:00,4061.1,690.94,146.87,8.48,28.17,12.37,1.24,846.2900000000001
2020-12-04 10:10:00,933.78,14.74,181.56,3.71,29.24,13.84,1.24,200.01000000000002
2020-12-04 11:10:00,995.58,26.37,182.05,3.78,27.09,14.64,1.52,212.20000000000002
2020-12-04 12:10:00,1445.34,110.75,183.99,4.2,22.05,14.79,1.31,298.94
2020-12-04 13:10:00,1065.54,99.45,122.98,2.79,14.7,14.61,1.03,225.22
2020-12-04 14:10:00,116.16,8.17,28.35,0.58,5.66,13.86,0.55,37.1
2020-12-04 15:10:00,0.0,0.0,0.0,0.0,0.0,12.83,0.48,0.0
2020-12-04 16:10:00,0.0,0.0,0.0,0.0,0.0,11.73,0.62,0.0
2020-12-04 17:10:00,0.0,0.0,0.0,0.0,0.0,10.98,0.83,0.0
2020-12-04 18:10:00,0.0,0.0,0.0,0.0,0.0,9.78,1.03,0.0
2020-12-04 19:10:00,0.0,0.0,0.0,0.0,0.0,8.89,1.1,0.0
2020-12-04 20:10:00,0.0,0.0,0.0,0.0,0.0,9.13,1.03,0.0
2020-12-04 21:10:00,0.0,0.0,0.0,0.0,0.0,9.14,1.03,0.0
2020-12-04 22:10:00,0.0,0.0,0.0,0.0,0.0,8.97,0.97,0.0
2020-12-04 23:10:00,0.0,0.0,0.0,0.0,0.0,8.75,0.97,0.0
2020-12-05 00:10:00,0.0,0.0,0.0,0.0,0.0,8.47,0.97,0.0
2020-12-05 01:10:00,0.0,0.0,0.0,0.0,0.0,8.06,1.03,0.0
2020-12-05 02:10:00,0.0,0.0,0.0,0.0,0.0,7.4,1.03,0.0
2020-12-05 03:10:00,0.0,0.0,0.0,0.0,0.0,6.71,1.1,0.0
2020-12-05 04:10:00,0.0,0.0,0.0,0.0,0.0,5.94,1.24,0.0
2020-12-05 05:10:00,0.0,0.0,0.0,0.0,0.0,5.36,1.31,0.0
2020-12-05 06:10:00,1400.4,205.49,75.1,2.03,8.72,5.22,1.31,282.62
2020-12-05 07:10:00,2563.56,381.04,125.87,4.63,17.25,8.03,0.62,511.54
2020-12-05 08:10:00,3389.28,543.87,149.14,6.84,23.89,11.85,0.55,699.85
2020-12-05 09:10:00,3758.04,612.88,171.43,8.08,28.02,13.28,0.48,792.39
2020-12-05 10:10:00,3930.06,661.67,164.6,8.52,29.11,14.13,0.62,834.79
2020-12-05 11:10:00,3634.02,591.39,167.6,7.76,26.99,14.71,0.62,766.75
2020-12-05 12:10:00,2917.02,438.39,160.22,5.97,21.97,15.05,0.69,604.58
2020-12-05 13:10:00,431.16,11.89,88.52,1.81,14.64,14.78,0.9,102.22
2020-12-05 14:10:00,50.94,0.0,20.91,0.42,5.63,13.98,0.9,21.330000000000002
2020-12-05 15:10:00,0.0,0.0,0.0,0.0,0.0,12.56,0.62,0.0
2020-12-05 16:10:00,0.0,0.0,0.0,0.0,0.0,12.12,0.41,0.0
2020-12-05 17:10:00,0.0,0.0,0.0,0.0,0.0,11.45,0.48,0.0
2020-12-05 18:10:00,0.0,0.0,0.0,0.0,0.0,10.83,0.62,0.0
2020-12-05 19:10:00,0.0,0.0,0.0,0.0,0.0,11.0,0.62,0.0
2020-12-05 20:10:00,0.0,0.0,0.0,0.0,0.0,10.54,0.69,0.0
2020-12-05 21:10:00,0.0,0.0,0.0,0.0,0.0,10.02,0.76,0.0
2020-12-05 22:10:00,0.0,0.0,0.0,0.0,0.0,9.64,0.69,0.0
2020-12-05 23:10:00,0.0,0.0,0.0,0.0,0.0,9.37,0.76,0.0
2020-12-06 00:10:00,0.0,0.0,0.0,0.0,0.0,9.01,0.83,0.0
2020-12-06 01:10:00,0.0,0.0,0.0,0.0,0.0,8.59,0.9,0.0
2020-12-06 02:10:00,0.0,0.0,0.0,0.0,0.0,8.06,0.9,0.0
2020-12-06 03:10:00,0.0,0.0,0.0,0.0,0.0,6.89,1.03,0.0
2020-12-06 04:10:00,0.0,0.0,0.0,0.0,0.0,6.37,1.03,0.0
2020-12-06 05:10:00,0.0,0.0,0.0,0.0,0.0,6.37,1.03,0.0
2020-12-06 06:10:00,1284.3,183.08,76.88,1.94,8.56,6.13,1.03,261.90000000000003
2020-12-06 07:10:00,2638.8,398.93,122.59,4.68,17.09,7.68,0.62,526.1999999999999
2020-12-06 08:10:00,3481.98,565.75,144.28,6.93,23.74,11.32,0.69,716.9599999999999
2020-12-06 09:10:00,3946.02,672.92,152.23,8.34,27.88,13.07,0.62,833.49
2020-12-06 10:10:00,4003.98,700.6,153.4,8.7,28.99,14.28,0.21,862.7
2020-12-06 11:10:00,3627.6,598.72,167.18,7.79,26.89,14.98,0.21,773.69
2020-12-06 12:10:00,3180.12,522.81,137.72,6.31,21.9,15.27,0.41,666.8399999999999
2020-12-06 13:10:00,2177.22,334.15,112.54,3.85,14.6,15.16,0.48,450.54
2020-12-06 14:10:00,613.38,95.27,45.26,1.03,5.61,14.39,0.69,141.56
2020-12-06 15:10:00,0.0,0.0,0.0,0.0,0.0,13.05,0.55,0.0
2020-12-06 16:10:00,0.0,0.0,0.0,0.0,0.0,12.33,0.14,0.0
2020-12-06 17:10:00,0.0,0.0,0.0,0.0,0.0,11.69,0.21,0.0
2020-12-06 18:10:00,0.0,0.0,0.0,0.0,0.0,11.07,0.55,0.0
2020-12-06 19:10:00,0.0,0.0,0.0,0.0,0.0,10.18,1.03,0.0
2020-12-06 20:10:00,0.0,0.0,0.0,0.0,0.0,9.75,1.03,0.0
2020-12-06 21:10:00,0.0,0.0,0.0,0.0,0.0,9.72,0.97,0.0
2020-12-06 22:10:00,0.0,0.0,0.0,0.0,0.0,9.08,1.03,0.0
2020-12-06 23:10:00,0.0,0.0,0.0,0.0,0.0,7.63,1.1,0.0
2020-12-07 00:10:00,0.0,0.0,0.0,0.0,0.0,6.17,1.31,0.0
2020-12-07 01:10:00,0.0,0.0,0.0,0.0,0.0,5.6,1.31,0.0
2020-12-07 02:10:00,0.0,0.0,0.0,0.0,0.0,5.31,1.31,0.0
2020-12-07 03:10:00,0.0,0.0,0.0,0.0,0.0,5.09,1.31,0.0
2020-12-07 04:10:00,0.0,0.0,0.0,0.0,0.0,4.68,1.45,0.0
2020-12-07 05:10:00,0.0,0.0,0.0,0.0,0.0,4.32,1.45,0.0
2020-12-07 06:10:00,118.98,0.0,35.45,0.71,8.41,4.6,1.38,36.160000000000004
2020-12-07 07:10:00,610.38,20.17,111.1,2.3,16.94,8.07,0.97,133.57
2020-12-07 08:10:00,1098.24,49.47,175.29,3.74,23.59,11.04,0.9,228.5
2020-12-07 09:10:00,1866.78,141.0,234.37,5.44,27.75,13.18,1.03,380.81
2020-12-07 10:10:00,203.16,0.0,54.54,1.09,28.87,13.63,1.45,55.63
2020-12-07 11:10:00,2757.48,324.84,231.7,6.55,26.81,14.37,1.52,563.0899999999999
2020-12-07 12:10:00,994.08,46.74,161.14,3.44,21.84,14.78,1.66,211.32
2020-12-07 13:10:00,228.72,0.0,60.0,1.19,14.56,14.65,2.14,61.19
2020-12-07 14:10:00,0.0,0.0,5.45,0.11,5.59,13.03,1.17,5.5600000000000005
2020-12-07 15:10:00,0.0,0.0,0.0,0.0,0.0,11.32,1.24,0.0
2020-12-07 16:10:00,0.0,0.0,0.0,0.0,0.0,9.81,1.52,0.0
2020-12-07 17:10:00,0.0,0.0,0.0,0.0,0.0,8.81,1.52,0.0
2020-12-07 18:10:00,0.0,0.0,0.0,0.0,0.0,8.58,1.66,0.0
2020-12-07 19:10:00,0.0,0.0,0.0,0.0,0.0,8.88,1.17,0.0
2020-12-07 20:10:00,0.0,0.0,0.0,0.0,0.0,8.73,1.1,0.0
2020-12-07 21:10:00,0.0,0.0,0.0,0.0,0.0,8.13,1.31,0.0
2020-12-07 22:10:00,0.0,0.0,0.0,0.0,0.0,7.62,1.38,0.0
2020-12-07 23:10:00,0.0,0.0,0.0,0.0,0.0,7.17,1.38,0.0
2020-12-08 00:10:00,0.0,0.0,0.0,0.0,0.0,6.53,1.45,0.0
2020-12-08 01:10:00,0.0,0.0,0.0,0.0,0.0,6.54,1.31,0.0
2020-12-08 02:10:00,0.0,0.0,0.0,0.0,0.0,5.67,1.45,0.0
2020-12-08 03:10:00,0.0,0.0,0.0,0.0,0.0,5.05,1.38,0.0
2020-12-08 04:10:00,0.0,0.0,0.0,0.0,0.0,4.59,1.31,0.0
2020-12-08 05:10:00,0.0,0.0,0.0,0.0,0.0,4.63,1.31,0.0
2020-12-08 06:10:00,276.78,16.21,51.43,1.05,8.27,5.21,1.17,68.69
2020-12-08 07:10:00,837.72,47.34,125.24,2.68,16.79,6.92,1.03,175.26
2020-12-08 08:10:00,2862.18,371.38,195.56,6.08,23.46,8.83,0.9,573.0200000000001
2020-12-08 09:10:00,3923.04,635.39,166.02,8.14,27.62,11.01,1.17,809.55
2020-12-08 10:10:00,3590.76,504.89,219.84,7.87,28.77,12.26,1.86,732.6
2020-12-08 11:10:00,2884.32,344.68,230.5,6.66,26.73,12.76,2.07,581.84
2020-12-08 12:10:00,2951.34,415.63,170.64,5.9,21.79,11.92,2.14,592.17
2020-12-08 13:10:00,2211.36,321.94,115.8,3.8,14.53,10.77,2.14,441.54
2020-12-08 14:10:00,171.6,16.74,31.48,0.65,5.58,10.5,1.24,48.87
2020-12-08 15:10:00,0.0,0.0,0.0,0.0,0.0,9.75,1.17,0.0
2020-12-08 16:10:00,0.0,0.0,0.0,0.0,0.0,8.42,1.17,0.0
2020-12-08 17:10:00,0.0,0.0,0.0,0.0,0.0,7.17,1.24,0.0
2020-12-08 18:10:00,0.0,0.0,0.0,0.0,0.0,5.97,1.31,0.0
2020-12-08 19:10:00,0.0,0.0,0.0,0.0,0.0,5.17,1.38,0.0
2020-12-08 20:10:00,0.0,0.0,0.0,0.0,0.0,4.33,1.45,0.0
2020-12-08 21:10:00,0.0,0.0,0.0,0.0,0.0,3.96,1.45,0.0
2020-12-08 22:10:00,0.0,0.0,0.0,0.0,0.0,3.64,1.45,0.0
2020-12-08 23:10:00,0.0,0.0,0.0,0.0,0.0,3.51,1.45,0.0
2020-12-09 00:10:00,0.0,0.0,0.0,0.0,0.0,3.54,1.45,0.0
2020-12-09 01:10:00,0.0,0.0,0.0,0.0,0.0,3.47,1.38,0.0
2020-12-09 02:10:00,0.0,0.0,0.0,0.0,0.0,3.89,1.38,0.0
2020-12-09 03:10:00,0.0,0.0,0.0,0.0,0.0,3.88,1.38,0.0
2020-12-09 04:10:00,0.0,0.0,0.0,0.0,0.0,4.53,1.31,0.0
2020-12-09 05:10:00,0.0,0.0,0.0,0.0,0.0,4.43,1.38,0.0
2020-12-09 06:10:00,1355.64,200.41,72.18,1.88,8.12,5.06,1.24,274.47
2020-12-09 07:10:00,2452.02,349.04,131.31,4.39,16.65,7.47,1.17,484.74
2020-12-09 08:10:00,2025.18,193.31,205.46,5.06,23.32,9.44,1.24,403.83
2020-12-09 09:10:00,3491.28,497.2,206.14,7.51,27.5,10.88,1.31,710.8499999999999
2020-12-09 10:10:00,1103.46,29.88,196.41,4.09,28.67,12.07,1.79,230.38
2020-12-09 11:10:00,308.64,0.0,75.45,1.5,26.65,12.47,2.14,76.95
2020-12-09 12:10:00,213.06,0.0,56.36,1.12,21.74,12.79,2.28,57.48
2020-12-09 13:10:00,715.62,45.78,107.77,2.3,14.51,12.69,2.0,155.85000000000002
2020-12-09 14:10:00,515.28,75.59,43.62,0.96,5.57,12.08,1.1,120.17
2020-12-09 15:10:00,0.0,0.0,0.0,0.0,0.0,10.65,0.97,0.0
2020-12-09 16:10:00,0.0,0.0,0.0,0.0,0.0,8.9,1.24,0.0
2020-12-09 17:10:00,0.0,0.0,0.0,0.0,0.0,7.46,1.45,0.0
2020-12-09 18:10:00,0.0,0.0,0.0,0.0,0.0,6.52,1.59,0.0
2020-12-09 19:10:00,0.0,0.0,0.0,0.0,0.0,6.38,1.72,0.0
2020-12-09 20:10:00,0.0,0.0,0.0,0.0,0.0,5.95,1.79,0.0
2020-12-09 21:10:00,0.0,0.0,0.0,0.0,0.0,5.36,1.86,0.0
2020-12-09 22:10:00,0.0,0.0,0.0,0.0,0.0,5.53,1.86,0.0
2020-12-09 23:10:00,0.0,0.0,0.0,0.0,0.0,5.53,1.79,0.0
2020-12-10 00:10:00,0.0,0.0,0.0,0.0,0.0,6.1,1.72,0.0
2020-12-10 01:10:00,0.0,0.0,0.0,0.0,0.0,6.49,1.72,0.0
2020-12-10 02:10:00,0.0,0.0,0.0,0.0,0.0,6.63,1.72,0.0
2020-12-10 03:10:00,0.0,0.0,0.0,0.0,0.0,6.95,1.72,0.0
